18184,"2019-09-04 19:33:14",good,pol,""
18185,"2019-09-04 19:35:34",good,pol,""
18186,"2019-09-04 19:37:54",good,pol,""
18187,"2019-09-04 19:40:09",good,pol,""
18188,"2019-09-04 19:42:20",good,pol,""
18189,"2019-09-04 19:44:30",good,pol,""
18190,"2019-09-04 19:46:41",good,pol,""
18191,"2019-09-04 19:48:50",good,pol,""
18192,"2019-09-04 19:51:06",good,pol,""
18193,"2019-09-04 19:53:25",good,pol,""
18194,"2019-09-04 19:55:37",good,pol,""
18195,"2019-09-04 19:57:46",good,pol,""
18196,"2019-09-04 20:00:37",good,pol,""
18197,"2019-09-04 20:02:53",good,pol,""
18198,"2019-09-04 20:05:18",good,pol,""
18199,"2019-09-04 20:07:49",good,pol,""
18200,"2019-09-04 20:20:23",good,pol,""
18201,"2019-09-04 20:22:37",good,pol,""
18202,"2019-09-04 20:24:53",good,pol,""
18203,"2019-09-04 20:27:42",good,pol,""
18204,"2019-09-04 20:29:55",good,pol,""
18205,"2019-09-04 20:32:07",good,pol,""
18206,"2019-09-04 20:34:22",good,pol,""
18207,"2019-09-04 20:37:43",good,pol,""
18208,"2019-09-04 20:39:59",good,pol,""
18209,"2019-09-04 20:42:09",good,pol,""
18210,"2019-09-04 20:44:27",good,pol,""
18211,"2019-09-04 20:46:42",good,pol,""
18212,"2019-09-04 20:48:50",good,pol,""
18213,"2019-09-04 20:51:04",good,pol,""
18214,"2019-09-04 20:53:15",good,pol,""
18215,"2019-09-04 20:55:26",good,pol,""
18216,"2019-09-04 20:57:35",good,pol,""
18217,"2019-09-04 20:59:42",good,pol,""
18218,"2019-09-04 21:02:47",good,pol,""
18219,"2019-09-04 21:04:57",good,pol,""
18220,"2019-09-04 21:07:04",good,pol,""
18221,"2019-09-04 21:09:14",good,pol,""
18222,"2019-09-04 21:11:53",good,pol,""
18223,"2019-09-04 21:15:10",good,pol,""
18224,"2019-09-04 21:33:47",good,pol,""
18225,"2019-09-04 21:37:13",good,pol,""
18226,"2019-09-04 21:39:37",good,pol,""
18227,"2019-09-04 21:41:54",good,pol,""
18228,"2019-09-04 21:44:07",good,pol,""
18229,"2019-09-04 21:46:42",good,pol,""
18230,"2019-09-04 21:48:58",good,pol,""
18231,"2019-09-04 21:51:19",good,pol,""
18232,"2019-09-04 21:53:33",good,pol,""
18233,"2019-09-04 21:55:49",good,pol,""
18234,"2019-09-04 21:58:03",good,pol,""
18235,"2019-09-04 22:00:21",good,pol,""
18236,"2019-09-04 22:02:40",good,pol,""
18237,"2019-09-04 22:04:50",good,pol,""
18238,"2019-09-04 22:07:09",good,pol,""
18239,"2019-09-04 22:09:21",good,pol,""
18240,"2019-09-04 22:11:32",good,pol,""
18241,"2019-09-04 22:14:03",good,pol,""
18242,"2019-09-04 22:16:20",good,pol,""
18243,"2019-09-04 22:18:30",good,pol,""
18244,"2019-09-04 22:20:39",good,pol,""
18245,"2019-09-04 22:22:48",good,pol,""
18246,"2019-09-04 22:34:25",good,pol,""
18247,"2019-09-04 22:36:34",good,pol,""
18248,"2019-09-04 22:38:51",good,pol,""
18249,"2019-09-04 22:41:10",good,pol,""
18250,"2019-09-04 22:43:25",good,pol,""
18251,"2019-09-04 22:45:39",good,pol,""
18252,"2019-09-04 22:47:54",good,pol,""
18253,"2019-09-04 22:50:12",good,pol,""
18254,"2019-09-04 22:52:23",good,pol,""
18255,"2019-09-04 22:54:40",good,pol,""
18256,"2019-09-04 22:56:46",good,pol,""
